gisco_id,longitude,latitude,country,nuts_2,nuts_3,lau_id,lau_name,population,area_km2,year,fid,pop_weighted
SI_088,14.699849688607127,45.53788063627504,SI,SI03,SI037,088,Osilnica,353,36.22438847,2020,SI_088,TRUE
SI_089,15.694476535490997,46.61455922135338,SI,SI03,SI032,089,Pesnica,7410,75.86279549,2020,SI_089,TRUE
SI_090,13.600855168263065,45.509756560119136,SI,SI04,SI044,090,Piran/Pirano,17676,43.35813086,2020,SI_090,TRUE
SI_091,14.194871665538193,45.677010008937664,SI,SI03,SI038,091,Pivka,6201,223.28595394,2020,SI_091,TRUE
SI_092,15.591888967189062,46.15159261661243,SI,SI03,SI034,092,Podčetrtek,3446,60.84109053,2020,SI_092,TRUE
SI_093,15.33026008583702,46.59203236220837,SI,SI03,SI033,093,Podvelka,2339,103.8914086,2020,SI_093,TRUE
SI_094,14.213332671735383,45.7720158140332,SI,SI03,SI038,094,Postojna,16442,269.89205722,2020,SI_094,TRUE
SI_095,14.41730578965635,46.301747428193465,SI,SI04,SI042,095,Preddvor,3714,86.9725625,2020,SI_095,TRUE
SI_096,15.87537058012654,46.42655638580306,SI,SI03,SI032,096,Ptuj,23530,66.66212489,2020,SI_096,TRUE
SI_097,16.135495744200302,46.72430382402863,SI,SI03,SI031,097,Puconci,5873,107.66005863,2020,SI_097,TRUE
SI_098,15.659861293337466,46.45066801504118,SI,SI03,SI032,098,Rače - Fram,7531,51.24969025,2020,SI_098,TRUE
SI_099,15.180702016427258,46.06565631307169,SI,SI03,SI036,099,Radeče,4139,51.97800601,2020,SI_099,TRUE
SI_100,16.040082506531736,46.6363877700666,SI,SI03,SI031,100,Radenci,5112,34.12697805,2020,SI_100,TRUE
SI_101,15.226576019391523,46.61388991885073,SI,SI03,SI033,101,Radlje ob Dravi,6169,93.93409504,2020,SI_101,TRUE
SI_102,14.178449683924839,46.347443803439006,SI,SI04,SI042,102,Radovljica,19072,118.71461046,2020,SI_102,TRUE
SI_103,14.969136366656612,46.539433893621656,SI,SI03,SI033,103,Ravne na Koroškem,11348,63.47708763,2020,SI_103,TRUE
SI_104,14.730834377193027,45.73696079855259,SI,SI03,SI037,104,Ribnica,9527,153.65944472,2020,SI_104,TRUE
SI_105,16.03467307165556,46.80382657157482,SI,SI03,SI031,105,Rogašovci,3024,40.1860417,2020,SI_105,TRUE
SI_106,15.630331206605257,46.2399507829882,SI,SI03,SI034,106,Rogaška Slatina,11132,71.48300401,2020,SI_106,TRUE
SI_107,15.706744662188317,46.229426248441676,SI,SI03,SI034,107,Rogatec,3106,39.53406476,2020,SI_107,TRUE
SI_108,15.516301154134334,46.541109372398104,SI,SI03,SI032,108,Ruše,7017,60.82220694,2020,SI_108,TRUE
SI_109,15.183340518135449,45.65259953996228,SI,SI03,SI037,109,Semič,3864,146.69887029,2020,SI_109,TRUE
SI_110,15.291371076567707,46.01150224924452,SI,SI03,SI036,110,Sevnica,17642,272.22037955,2020,SI_110,TRUE
SI_111,13.869351806818923,45.70999633748496,SI,SI04,SI044,111,Sežana,13551,217.39600448,2020,SI_111,TRUE
SI_112,15.085497342179634,46.505448348585055,SI,SI03,SI033,112,Slovenj Gradec,16591,173.72630039,2020,SI_112,TRUE
SI_113,15.56985617484492,46.39380611663122,SI,SI03,SI032,113,Slovenska Bistrica,25827,260.12359159,2020,SI_113,TRUE
SI_114,15.430576713352934,46.336631473143044,SI,SI03,SI034,114,Slovenske Konjice,15042,97.86732789,2020,SI_114,TRUE
SI_115,15.755686937812708,46.458321944506416,SI,SI03,SI032,115,Starše,4046,33.9687419,2020,SI_115,TRUE
SI_116,16.01844078669185,46.564485976420734,SI,SI03,SI031,116,Sveti Jurij ob Ščavnici,2782,51.31897831,2020,SI_116,TRUE
SI_117,14.419823524598716,46.24661213118867,SI,SI04,SI042,117,Šenčur,8814,40.29470258,2020,SI_117,TRUE
SI_118,15.679249582631657,46.683088956155885,SI,SI03,SI032,118,Šentilj,8351,64.99614951,2020,SI_118,TRUE
SI_119,15.334237443426531,45.83899566296237,SI,SI03,SI037,119,Šentjernej,7199,95.9888518,2020,SI_119,TRUE
SI_120,15.400699488739491,46.21779593222707,SI,SI03,SI034,120,Šentjur,19225,222.31319775,2020,SI_120,TRUE
SI_121,15.297424251755173,45.90563613176938,SI,SI03,SI037,121,Škocjan,3352,60.45391223,2020,SI_121,TRUE
SI_122,14.311545060935025,46.16956121050348,SI,SI04,SI042,122,Škofja Loka,23297,146.02649593,2020,SI_122,TRUE
SI_123,14.568718511437273,45.981952242683484,SI,SI04,SI041,123,Škofljica,11577,43.30441079,2020,SI_123,TRUE
SI_124,15.516929738950228,46.22876465450814,SI,SI03,SI034,124,Šmarje pri Jelšah,10271,107.64492187,2020,SI_124,TRUE
SI_125,15.032483417996527,46.33138461170633,SI,SI03,SI034,125,Šmartno ob Paki,3265,18.15906523,2020,SI_125,TRUE
SI_126,15.047740804901977,46.38255459087938,SI,SI03,SI034,126,Šoštanj,8784,95.61492906,2020,SI_126,TRUE
SI_127,15.31901092826797,46.21942285660495,SI,SI03,SI034,127,Štore,4529,28.15102123,2020,SI_127,TRUE
SI_128,13.741144422047995,46.18129301164817,SI,SI04,SI043,128,Tolmin,11003,382.33041853,2020,SI_128,TRUE
SI_129,15.049519497527797,46.15058379005186,SI,SI03,SI035,129,Trbovlje,16105,58.17327709,2020,SI_129,TRUE
SI_130,15.001822928872139,45.91037357025139,SI,SI03,SI037,130,Trebnje,13133,163.34485804,2020,SI_130,TRUE
SI_131,14.296773531761318,46.35534608251687,SI,SI04,SI042,131,Tržič,14961,155.42716943,2020,SI_131,TRUE
SI_132,16.316066194814752,46.622245713818096,SI,SI03,SI031,132,Turnišče,3145,23.84458528,2020,SI_132,TRUE
SI_133,15.117762564830505,46.360631042363906,SI,SI03,SI034,133,Velenje,33656,83.51421662,2020,SI_133,TRUE
SI_134,14.62655331083377,45.84084675712484,SI,SI04,SI041,134,Velike Lašče,4410,103.19599857,2020,SI_134,TRUE
SI_135,15.884422504008642,46.369387624276165,SI,SI03,SI032,135,Videm,5625,79.98254732,2020,SI_135,TRUE
SI_136,13.956540172266081,45.837849691090035,SI,SI04,SI043,136,Vipava,5703,107.4137012,2020,SI_136,TRUE
SI_137,15.297813785165749,46.38161480545313,SI,SI03,SI034,137,Vitanje,2272,59.39046032,2020,SI_137,TRUE
SI_138,14.497992118296738,46.17895740389223,SI,SI04,SI041,138,Vodice,4985,31.39668106,2020,SI_138,TRUE
SI_139,15.302291787114244,46.299330641591496,SI,SI03,SI034,139,Vojnik,8907,75.28523497,2020,SI_139,TRUE
SI_140,14.297079320460183,45.96624096293185,SI,SI04,SI041,140,Vrhnika,17529,115.61731525,2020,SI_140,TRUE
SI_141,15.162346496729556,46.594013237087154,SI,SI03,SI033,141,Vuzenica,2649,50.12801404,2020,SI_141,TRUE
SI_142,14.992013573277523,46.13320475948114,SI,SI03,SI035,142,Zagorje ob Savi,16439,147.15470193,2020,SI_142,TRUE
SI_143,16.047781641948287,46.35951962947464,SI,SI03,SI032,143,Zavrč,1479,19.30404434,2020,SI_143,TRUE
SI_144,15.386407687154245,46.37338166586957,SI,SI03,SI034,144,Zreče,6550,67.06208307,2020,SI_144,TRUE
SI_146,14.167256834419055,46.228120904938855,SI,SI04,SI042,146,Železniki,6720,163.81876105,2020,SI_146,TRUE
SI_147,14.112809795237848,46.051203297168385,SI,SI04,SI042,147,Žiri,4933,49.23019759,2020,SI_147,TRUE
SI_148,15.894141485187859,46.60955564478723,SI,SI03,SI032,148,Benedikt,2615,24.14487569,2020,SI_148,TRUE
SI_149,15.65243746073978,46.058663615576314,SI,SI03,SI036,149,Bistrica ob Sotli,1336,31.17445222,2020,SI_149,TRUE
SI_150,14.504025696252057,45.77678935129276,SI,SI03,SI038,150,Bloke,1564,75.08928211,2020,SI_150,TRUE
SI_151,15.050937123049476,46.27924231222437,SI,SI03,SI034,151,Braslovče,5639,54.995755,2020,SI_151,TRUE
SI_152,16.024407560951868,46.73072358309259,SI,SI03,SI031,152,Cankova,1734,30.56529156,2020,SI_152,TRUE
SI_153,15.94575444867398,46.56378590328961,SI,SI03,SI032,153,Cerkvenjak,2083,24.54656249,2020,SI_153,TRUE
SI_154,15.396071029170415,46.1350058340317,SI,SI03,SI034,154,Dobje,949,17.48996284,2020,SI_154,TRUE
SI_155,15.22628483398491,46.33899881702396,SI,SI03,SI034,155,Dobrna,2234,31.66010421,2020,SI_155,TRUE
SI_156,16.344746885065696,46.65285309502298,SI,SI03,SI031,156,Dobrovnik/Dobronak,1284,31.12033348,2020,SI_156,TRUE
SI_157,15.050555386683266,45.75426222174899,SI,SI03,SI037,157,Dolenjske Toplice,3553,110.22937837,2020,SI_157,TRUE
SI_158,16.08750166934725,46.796507858845914,SI,SI03,SI031,158,Grad,2042,37.39912422,2020,SI_158,TRUE
SI_159,15.828265621909603,46.42087195427378,SI,SI03,SI032,159,Hajdina,3879,21.81712921,2020,SI_159,TRUE
SI_160,15.6562925177422,46.48610923175275,SI,SI03,SI032,160,Hoče - Slivnica,11753,53.70756995,2020,SI_160,TRUE
SI_161,16.325436196864832,46.82584390907801,SI,SI03,SI031,161,Hodoš/Hodos,353,18.11897188,2020,SI_161,TRUE
SI_162,14.295545635754078,46.02395671899915,SI,SI04,SI041,162,Horjul,3024,32.55981432,2020,SI_162,TRUE
SI_163,14.49792138692034,46.395487063167046,SI,SI04,SI042,163,Jezersko,625,68.7858943,2020,SI_163,TRUE
SI_164,14.545527707323004,46.19955219848257,SI,SI04,SI041,164,Komenda,6387,24.06396867,2020,SI_164,TRUE
SI_165,14.87580261400348,45.48439590453211,SI,SI03,SI037,165,Kostel,635,55.79081452,2020,SI_165,TRUE
SI_166,16.13146845989819,46.56085162448808,SI,SI03,SI031,166,Križevci,3537,46.23080401,2020,SI_166,TRUE
SI_167,15.390293692134872,46.538245622433166,SI,SI03,SI032,167,Lovrenc na Pohorju,2963,84.45686722,2020,SI_167,TRUE
SI_168,15.954838838802123,46.38887187484053,SI,SI03,SI032,168,Markovci,4039,29.83885002,2020,SI_168,TRUE
SI_169,15.698675403420099,46.496849144354385,SI,SI03,SI032,169,Miklavž na Dravskem polju,6929,12.53983237,2020,SI_169,TRUE
SI_170,15.089962336842564,45.860020865630794,SI,SI03,SI037,170,Mirna Peč,2988,48.04991994,2020,SI_170,TRUE
SI_171,15.445827883997671,46.38666656734462,SI,SI03,SI032,171,Oplotnica,4137,33.16077216,2020,SI_171,TRUE
SI_172,15.869620536997918,46.32012408381413,SI,SI03,SI032,172,Podlehnik,1801,46.02764627,2020,SI_172,TRUE
SI_173,15.079899463988475,46.27793726734626,SI,SI03,SI034,173,Polzela,6258,34.01328187,2020,SI_173,TRUE
SI_174,15.090791881278735,46.237351121935625,SI,SI03,SI034,174,Prebold,5103,40.64467045,2020,SI_174,TRUE
SI_175,14.920915279077747,46.54796967716801,SI,SI03,SI033,175,Prevalje,6799,58.07218314,2020,SI_175,TRUE
SI_176,16.276385802295778,46.52118872121866,SI,SI03,SI031,176,Razkrižje,1277,9.83036673,2020,SI_176,TRUE
SI_177,15.278135518804243,46.53310817077483,SI,SI03,SI033,177,Ribnica na Pohorju,1116,59.32952088,2020,SI_177,TRUE
SI_178,15.492099855636114,46.55388775814849,SI,SI03,SI032,178,Selnica ob Dravi,4493,64.48642132,2020,SI_178,TRUE
SI_179,14.632754110090932,45.76233523504506,SI,SI03,SI037,179,Sodražica,2185,49.4961151,2020,SI_179,TRUE
SI_180,14.69131049840619,46.41423278141522,SI,SI03,SI034,180,Solčava,513,102.7521016,2020,SI_180,TRUE
SI_181,15.838614231100497,46.65023036807865,SI,SI03,SI032,181,Sveta Ana,2294,37.1676621,2020,SI_181,TRUE
SI_182,15.948419210699898,46.527478282561475,SI,SI03,SI032,182,Sveti Andraž v Slov. goricah,1180,17.59741256,2020,SI_182,TRUE
SI_183,13.639089594819382,45.925644723160815,SI,SI04,SI043,183,Šempeter - Vrtojba,6292,14.93054294,2020,SI_183,TRUE
SI_184,15.018686978537088,46.23716832624573,SI,SI03,SI034,184,Tabor,1669,34.70864023,2020,SI_184,TRUE
SI_185,15.883079921358382,46.51972614442157,SI,SI03,SI032,185,Trnovska vas,1366,22.8923522,2020,SI_185,TRUE
SI_186,14.559201436237325,46.132423300350645,SI,SI04,SI041,186,Trzin,3940,8.62298817,2020,SI_186,TRUE
SI_187,16.344969761360037,46.5752027898489,SI,SI03,SI031,187,Velika Polana,1392,18.65607257,2020,SI_187,TRUE
SI_188,16.16568283129802,46.58391314456497,SI,SI03,SI031,188,Veržej,1325,12.02205308,2020,SI_188,TRUE
